"GpsTime","Y","X","Z","Roll","Pitch","Azimuth"
407172.964258,3289507.726837,271826.364660,521.148120,-2.184711,2.626418,-91.954642
407172.969258,3289507.720625,271826.028627,521.144987,-2.192677,2.625882,-91.956801
407172.974258,3289507.714406,271825.692604,521.141829,-2.199250,2.623885,-91.957153
407172.979258,3289507.708178,271825.356582,521.138651,-2.205176,2.621660,-91.957714
407172.984258,3289507.701948,271825.020564,521.135452,-2.212038,2.619822,-91.959604
407172.989259,3289507.695713,271824.684552,521.132228,-2.218223,2.617782,-91.961048
407172.994259,3289507.689473,271824.348543,521.128987,-2.223494,2.615557,-91.961609
407172.999259,3289507.683238,271824.012535,521.125722,-2.230335,2.614172,-91.963078
407173.004259,3289507.677003,271823.676527,521.122458,-2.237596,2.613903,-91.964806
407173.009259,3289507.670748,271823.340510,521.119130,-2.243148,2.613155,-91.966738
407173.014259,3289507.664507,271823.004513,521.115768,-2.248867,2.611577,-91.967542
407173.019259,3289507.658267,271822.668515,521.112372,-2.255064,2.610620,-91.969246
407173.024259,3289507.652025,271822.332515,521.108942,-2.260865,2.610719,-91.971868
407173.029259,3289507.645785,271821.996524,521.105478,-2.266407,2.609980,-91.973580
407173.034259,3289507.639541,271821.660535,521.101985,-2.271698,2.608392,-91.974602
407173.039259,3289507.633296,271821.324544,521.098468,-2.277438,2.607452,-91.975869
407173.044259,3289507.627054,271820.988557,521.094923,-2.284082,2.606921,-91.977809
407173.049259,3289507.620814,271820.652579,521.091349,-2.291391,2.605508,-91.979932
407173.054260,3289507.614571,271820.316600,521.087747,-2.298026,2.604986,-91.981653
407173.059260,3289507.608326,271819.980622,521.084113,-2.304502,2.605067,-91.984712
407173.064260,3289507.602084,271819.644641,521.080446,-2.311169,2.605828,-91.987142
407173.069260,3289507.595839,271819.308666,521.076749,-2.316971,2.606144,-91.989772
407173.074260,3289507.589594,271818.972692,521.073023,-2.322088,2.606922,-91.991765
407173.079260,3289507.583352,271818.636727,521.069267,-2.327452,2.606801,-91.994378
407173.084260,3289507.577112,271818.300769,521.065483,-2.332358,2.606260,-91.996536
407173.089260,3289507.570871,271817.964809,521.061667,-2.336837,2.606147,-91.998930
407173.094260,3289507.564632,271817.628852,521.057818,-2.341565,2.606006,-92.001980
407173.099260,3289507.558389,271817.292893,521.053937,-2.346295,2.606521,-92.005057
407173.104260,3289507.552146,271816.956938,521.050027,-2.351044,2.607018,-92.008572
407173.109260,3289507.545909,271816.620985,521.046089,-2.356430,2.607969,-92.011667
407173.114260,3289507.539674,271816.285033,521.042127,-2.362084,2.609093,-92.015864
407173.119261,3289507.533441,271815.949086,521.038140,-2.367917,2.609816,-92.019169
407173.124261,3289507.527213,271815.613146,521.034125,-2.374185,2.609665,-92.022437
407173.129261,3289507.520987,271815.277204,521.030084,-2.380672,2.610169,-92.025733
407173.134261,3289507.514760,271814.941265,521.026012,-2.387221,2.611054,-92.030359
407173.139261,3289507.508534,271814.605331,521.021911,-2.393291,2.611321,-92.034083
407173.144261,3289507.502303,271814.269394,521.017783,-2.398509,2.612224,-92.038272
407173.149261,3289507.496070,271813.933457,521.013624,-2.403528,2.613327,-92.042907
407173.154261,3289507.489836,271813.597517,521.009436,-2.408528,2.614884,-92.047123
407173.159261,3289507.483598,271813.261577,521.005227,-2.413579,2.616832,-92.052451
407173.164261,3289507.477360,271812.925638,521.000997,-2.418631,2.619434,-92.057807
407173.169261,3289507.471122,271812.589703,520.996742,-2.423702,2.621144,-92.063564
407173.174261,3289507.464880,271812.253767,520.992466,-2.427653,2.623755,-92.068702
407173.179261,3289507.458643,271811.917841,520.988162,-2.431881,2.625873,-92.075133
407173.184262,3289507.452411,271811.581917,520.983831,-2.436476,2.627837,-92.080024
407173.189262,3289507.446173,271811.245997,520.979480,-2.439800,2.629982,-92.085800
407173.194262,3289507.439938,271810.910078,520.975113,-2.442897,2.632573,-92.091375
407173.199262,3289507.433708,271810.574163,520.970731,-2.447325,2.635144,-92.097389
407173.204262,3289507.427473,271810.238251,520.966338,-2.451118,2.637697,-92.103839
407173.209262,3289507.421234,271809.902343,520.961933,-2.454433,2.639850,-92.109397
407173.214262,3289507.414992,271809.566443,520.957517,-2.457767,2.641110,-92.115354
407173.219262,3289507.408744,271809.230541,520.953088,-2.460906,2.643662,-92.121805
407173.224262,3289507.402491,271808.894645,520.948643,-2.463854,2.645530,-92.128884
407173.229262,3289507.396230,271808.558752,520.944185,-2.465858,2.647026,-92.134413
407173.234262,3289507.389959,271808.222865,520.939716,-2.467287,2.648666,-92.141701
407173.239262,3289507.383681,271807.886979,520.935239,-2.468479,2.651416,-92.148599
407173.244262,3289507.377396,271807.551102,520.930754,-2.469223,2.653083,-92.155232
407173.249263,3289507.371103,271807.215234,520.926266,-2.469508,2.654114,-92.161399
407173.254263,3289507.364801,271806.879366,520.921771,-2.470043,2.655772,-92.168250
407173.259263,3289507.358491,271806.543502,520.917261,-2.471066,2.656947,-92.176175
407173.264263,3289507.352167,271806.207639,520.912738,-2.471174,2.658377,-92.183235
407173.269263,3289507.345837,271805.871784,520.908203,-2.471542,2.659769,-92.191170
407173.274263,3289507.339504,271805.535933,520.903660,-2.472546,2.661617,-92.198686
407173.279263,3289507.333161,271805.200086,520.899108,-2.472913,2.662572,-92.206602
407173.284263,3289507.326813,271804.864242,520.894553,-2.472137,2.663793,-92.213434
407173.289263,3289507.320467,271804.528400,520.889993,-2.472497,2.665632,-92.221169
407173.294263,3289507.314119,271804.192560,520.885423,-2.473086,2.668334,-92.229160
407173.299263,3289507.307763,271803.856724,520.880835,-2.472125,2.670400,-92.236686
407173.304263,3289507.301405,271803.520897,520.876228,-2.470714,2.671384,-92.243946
407173.309263,3289507.295049,271803.185067,520.871599,-2.470638,2.673441,-92.251690
407173.314264,3289507.288690,271802.849240,520.866948,-2.471029,2.675251,-92.260081
407173.319264,3289507.282327,271802.513418,520.862281,-2.471139,2.676463,-92.267132
407173.324264,3289507.275963,271802.177598,520.857602,-2.472155,2.677865,-92.274848
407173.329264,3289507.269593,271801.841776,520.852916,-2.473204,2.680766,-92.283286
407173.334264,3289507.263217,271801.505957,520.848222,-2.474025,2.683677,-92.291506
407173.339264,3289507.256835,271801.170149,520.843512,-2.474407,2.685060,-92.299659
407173.344264,3289507.250445,271800.834342,520.838782,-2.473895,2.687116,-92.307404
407173.349264,3289507.244049,271800.498537,520.834030,-2.473217,2.689562,-92.316260
407173.354264,3289507.237643,271800.162740,520.829257,-2.471405,2.691610,-92.324224
407173.359264,3289507.231227,271799.826954,520.824467,-2.468716,2.692347,-92.332130
407173.364264,3289507.224803,271799.491168,520.819667,-2.466236,2.693531,-92.339837
407173.369264,3289507.218372,271799.155385,520.814859,-2.464017,2.694896,-92.348427
407173.374264,3289507.211931,271798.819605,520.810048,-2.461319,2.696081,-92.356134
407173.379265,3289507.205487,271798.483830,520.805234,-2.459527,2.697456,-92.364506
407173.384265,3289507.199043,271798.148058,520.800416,-2.458630,2.699031,-92.373324
407173.389265,3289507.192595,271797.812286,520.795593,-2.458160,2.700397,-92.381914
407173.394265,3289507.186143,271797.476518,520.790765,-2.457721,2.701735,-92.391161
407173.399265,3289507.179687,271797.140752,520.785929,-2.457480,2.703310,-92.399979
407173.404265,3289507.173228,271796.804991,520.781087,-2.457251,2.705094,-92.409025
407173.409264,3289507.166763,271796.469233,520.776242,-2.456117,2.707125,-92.417425
407173.414264,3289507.160293,271796.133483,520.771392,-2.455013,2.708472,-92.426453
407173.419264,3289507.153815,271795.797736,520.766539,-2.453691,2.710039,-92.435490
407173.424264,3289507.147328,271795.461996,520.761679,-2.451952,2.710931,-92.444936
407173.429264,3289507.140832,271795.126261,520.756807,-2.449754,2.711625,-92.453935
407173.434264,3289507.134331,271794.790526,520.751921,-2.447787,2.712964,-92.463181
407173.439264,3289507.127823,271794.454793,520.747026,-2.446290,2.714931,-92.473111
407173.444264,3289507.121305,271794.119058,520.742122,-2.444106,2.717144,-92.482395
407173.449265,3289507.114777,271793.783324,520.737209,-2.441059,2.718912,-92.491878
407173.454265,3289507.108245,271793.447594,520.732288,-2.438230,2.720899,-92.501370
407173.459265,3289507.101707,271793.111868,520.727359,-2.435412,2.722877,-92.511081
407173.464265,3289507.095155,271792.776144,520.722421,-2.431294,2.725064,-92.521020
407173.469265,3289507.088595,271792.440428,520.717472,-2.426509,2.726388,-92.530703
407173.474265,3289507.082027,271792.104712,520.712518,-2.421714,2.728159,-92.540186
407173.479265,3289507.075450,271791.768999,520.707555,-2.416940,2.729913,-92.550106
407173.484265,3289507.068867,271791.433288,520.702585,-2.412583,2.731685,-92.559588
407173.489265,3289507.062281,271791.097582,520.697609,-2.409153,2.733631,-92.570173
407173.494265,3289507.055690,271790.761879,520.692628,-2.405507,2.736232,-92.580785
407173.499265,3289507.049094,271790.426178,520.687640,-2.401599,2.738215,-92.590495
407173.504265,3289507.042496,271790.090481,520.682647,-2.397295,2.739945,-92.601070
407173.509265,3289507.035897,271789.754786,520.677649,-2.393191,2.742348,-92.611235
407173.514266,3289507.029295,271789.419099,520.672645,-2.389107,2.744297,-92.621819
407173.519266,3289507.022688,271789.083420,520.667634,-2.383887,2.745192,-92.631483
407173.524266,3289507.016074,271788.747745,520.662623,-2.378208,2.745887,-92.640701
407173.529266,3289507.009459,271788.412069,520.657611,-2.373677,2.747411,-92.651047
407173.534266,3289507.002836,271788.076389,520.652601,-2.369334,2.749619,-92.660765
407173.539266,3289506.996201,271787.740713,520.647593,-2.364356,2.751590,-92.670911
407173.544266,3289506.989558,271787.405040,520.642588,-2.360025,2.754009,-92.680857
407173.549266,3289506.982909,271787.069374,520.637588,-2.356850,2.756374,-92.692114
407173.554266,3289506.976248,271786.733712,520.632593,-2.353195,2.758338,-92.702478
407173.559266,3289506.969576,271786.398059,520.627602,-2.349101,2.758994,-92.712788
407173.564266,3289506.962900,271786.062406,520.622618,-2.345633,2.760768,-92.722488
407173.569266,3289506.956213,271785.726760,520.617641,-2.342439,2.763154,-92.733307
407173.574266,3289506.949515,271785.391123,520.612673,-2.338774,2.764693,-92.743434
407173.579267,3289506.942804,271785.055492,520.607714,-2.334213,2.765596,-92.753097
407173.584267,3289506.936082,271784.719861,520.602764,-2.329914,2.767338,-92.763671
407173.589267,3289506.929350,271784.384231,520.597819,-2.325397,2.769299,-92.774253
407173.594267,3289506.922604,271784.048602,520.592878,-2.320433,2.771051,-92.784607
407173.599267,3289506.915850,271783.712975,520.587944,-2.315700,2.773232,-92.795198
407173.604267,3289506.909090,271783.377350,520.583017,-2.311239,2.776244,-92.806917
407173.609267,3289506.902320,271783.041729,520.578097,-2.306321,2.778837,-92.818181
407173.614267,3289506.895544,271782.706121,520.573187,-2.300919,2.779719,-92.828500
407173.619267,3289506.888769,271782.370519,520.568292,-2.296185,2.781030,-92.839055
407173.624267,3289506.881992,271782.034920,520.563409,-2.292140,2.782971,-92.850292
407173.629267,3289506.875208,271781.699329,520.558535,-2.287199,2.784493,-92.861074
407173.634267,3289506.868422,271781.363745,520.553665,-2.282006,2.785169,-92.871165
407173.639267,3289506.861632,271781.028160,520.548796,-2.277273,2.786484,-92.881719
407173.644268,3289506.854838,271780.692576,520.543924,-2.272803,2.788419,-92.893175
407173.649268,3289506.848042,271780.357001,520.539050,-2.268288,2.789517,-92.903720
407173.654268,3289506.841242,271780.021426,520.534181,-2.263982,2.790625,-92.914047
407173.659268,3289506.834436,271779.685855,520.529322,-2.259741,2.792118,-92.925703
407173.664268,3289506.827620,271779.350286,520.524473,-2.254365,2.794083,-92.936502
407173.669268,3289506.820796,271779.014724,520.519631,-2.248321,2.794529,-92.947021
407173.674268,3289506.813961,271778.679163,520.514796,-2.241841,2.795850,-92.957575
407173.679268,3289506.807115,271778.343608,520.509966,-2.235197,2.797785,-92.969248
407173.684268,3289506.800258,271778.008062,520.505136,-2.227374,2.798916,-92.979137
407173.689268,3289506.793389,271777.672525,520.500308,-2.219373,2.798922,-92.989858
407173.694268,3289506.786511,271777.336990,520.495490,-2.211822,2.799794,-93.000831
407173.699268,3289506.779623,271777.001460,520.490677,-2.204510,2.800433,-93.012234
407173.704268,3289506.772724,271776.665934,520.485871,-2.196969,2.800645,-93.023400
407173.709269,3289506.765818,271776.330403,520.481078,-2.189867,2.802387,-93.034626
407173.714269,3289506.758907,271775.994876,520.476297,-2.183509,2.805156,-93.047642
407173.719269,3289506.751992,271775.659352,520.471524,-2.176846,2.807338,-93.058884
407173.724269,3289506.745069,271775.323838,520.466757,-2.169099,2.807983,-93.070286
407173.729269,3289506.738146,271774.988327,520.462000,-2.161364,2.809496,-93.081939
407173.734269,3289506.731226,271774.652825,520.457252,-2.154317,2.810767,-93.094241
407173.739269,3289506.724304,271774.317327,520.452511,-2.146997,2.811644,-93.105432
407173.744269,3289506.717378,271773.981835,520.447776,-2.139261,2.812288,-93.117052
407173.749269,3289506.710456,271773.646344,520.443049,-2.133297,2.813790,-93.129142
407173.754269,3289506.703530,271773.310855,520.438326,-2.128207,2.815075,-93.141225
407173.759269,3289506.696594,271772.975368,520.433611,-2.122670,2.816807,-93.153104
407173.764269,3289506.689654,271772.639883,520.428908,-2.118249,2.819178,-93.165445
407173.769269,3289506.682710,271772.304408,520.424217,-2.114516,2.820871,-93.178418
407173.774270,3289506.675755,271771.968932,520.419543,-2.110292,2.822823,-93.190305
407173.779270,3289506.668789,271771.633465,520.414883,-2.105236,2.823870,-93.203034
407173.784270,3289506.661818,271771.298005,520.410230,-2.100377,2.824935,-93.215326
407173.789270,3289506.654839,271770.962552,520.405583,-2.095310,2.825774,-93.227829
407173.794270,3289506.647851,271770.627103,520.400941,-2.089773,2.826420,-93.239668
407173.799270,3289506.640853,271770.291656,520.396307,-2.084478,2.827706,-93.251968
407173.804270,3289506.633846,271769.956208,520.391685,-2.079425,2.829852,-93.264737
407173.809270,3289506.626831,271769.620768,520.387074,-2.074785,2.830922,-93.277028
407173.814270,3289506.619805,271769.285331,520.382483,-2.070387,2.831977,-93.289757
407173.819270,3289506.612772,271768.949894,520.377913,-2.066415,2.833478,-93.302283
407173.824270,3289506.605736,271768.614467,520.373364,-2.063349,2.834301,-93.315442
407173.829270,3289506.598691,271768.279042,520.368840,-2.059563,2.835171,-93.327288
407173.834270,3289506.591637,271767.943619,520.364334,-2.055800,2.836464,-93.339587
407173.839271,3289506.584579,271767.608197,520.359840,-2.052912,2.838413,-93.351910
407173.844271,3289506.577505,271767.272784,520.355353,-2.048921,2.840152,-93.364006
407173.849271,3289506.570411,271766.937376,520.350875,-2.042723,2.842344,-93.375680
407173.854271,3289506.563311,271766.601979,520.346403,-2.037629,2.843656,-93.387542
407173.859271,3289506.556194,271766.266588,520.341944,-2.032556,2.845172,-93.399848
407173.864271,3289506.549055,271765.931204,520.337498,-2.026368,2.845831,-93.411686
407173.869271,3289506.541899,271765.595824,520.333070,-2.020158,2.846506,-93.423087
407173.874271,3289506.534729,271765.260445,520.328662,-2.015086,2.848244,-93.435401
407173.879271,3289506.527546,271764.925071,520.324270,-2.010496,2.850390,-93.448605
407173.884271,3289506.520349,271764.589702,520.319896,-2.004747,2.851927,-93.460473
407173.889271,3289506.513140,271764.254340,520.315533,-1.998779,2.852373,-93.472303
407173.894271,3289506.505927,271763.918977,520.311180,-1.993271,2.854334,-93.484624
407173.899271,3289506.498712,271763.583623,520.306835,-1.988442,2.856282,-93.497382
407173.904272,3289506.491492,271763.248274,520.302499,-1.983351,2.858042,-93.509258
407173.909272,3289506.484269,271762.912935,520.298171,-1.978039,2.858492,-93.521088
407173.914272,3289506.477052,271762.577602,520.293854,-1.974038,2.858944,-93.532918
407173.919272,3289506.469834,271762.242273,520.289547,-1.970474,2.858959,-93.544733
407173.924272,3289506.462612,271761.906947,520.285252,-1.967359,2.859623,-93.556789
407173.929272,3289506.455387,271761.571621,520.280967,-1.964890,2.860950,-93.568649
407173.934272,3289506.448158,271761.236300,520.276692,-1.963122,2.862467,-93.581392
407173.939272,3289506.440923,271760.900980,520.272425,-1.961507,2.864247,-93.592829
